country,country_code,super_region,region,sex,age,pop,alcohol_use,drug_use,high_meat,low_exercise,smoking
Iran,IRN,North Africa and Middle East,North Africa and Middle East,male,15-49 years,23517877,9.926347411,16.30548941,0.028890443,5.776398029,23.03661895
Iran,IRN,North Africa and Middle East,North Africa and Middle East,male,50-69 years,5432507,23.29915296,22.17769361,0.378782784,76.30285109,288.3418696
Iran,IRN,North Africa and Middle East,North Africa and Middle East,female,5-14 years,5778373,0.180763277,0.000701738,NA,NA,NA
Iraq,IRQ,North Africa and Middle East,North Africa and Middle East,male,70+ years,309506,70.05778607,18.89035775,0.10870034,676.6387727,1283.755247
Iraq,IRQ,North Africa and Middle East,North Africa and Middle East,female,15-49 years,8841351,2.842257527,1.500479539,0.005813658,6.42639643,7.936565817
Iraq,IRQ,North Africa and Middle East,North Africa and Middle East,female,50-69 years,1494753,18.65800005,2.790046346,0.058196753,92.6968467,108.0061658
Iraq,IRQ,North Africa and Middle East,North Africa and Middle East,male,5-14 years,4731923,0.168046313,0.003766843,NA,NA,NA
Iraq,IRQ,North Africa and Middle East,North Africa and Middle East,male,15-49 years,9133130,6.736630894,10.0815123,0.00813005,11.08698853,39.31621905
Iraq,IRQ,North Africa and Middle East,North Africa and Middle East,male,50-69 years,1318229,25.38806875,13.34869303,0.079032998,178.051542,519.2580167
Iraq,IRQ,North Africa and Middle East,North Africa and Middle East,female,5-14 years,4467944,0.101768728,0.003536856,NA,NA,NA
Iraq,IRQ,North Africa and Middle East,North Africa and Middle East,male,Under 5,2945620.604,0.130260526,0.021464328,NA,NA,NA
Iraq,IRQ,North Africa and Middle East,North Africa and Middle East,female,Under 5,2779432.495,0.047640114,0.023576303,NA,NA,NA
Iraq,IRQ,North Africa and Middle East,North Africa and Middle East,female,70+ years,399114,68.12958163,3.664933683,0.08408843,488.8422787,272.9669679
Jordan,JOR,North Africa and Middle East,North Africa and Middle East,male,Under 5,491044.3964,0.038240529,0.006117488,NA,NA,NA
Jordan,JOR,North Africa and Middle East,North Africa and Middle East,female,Under 5,466281.9191,0.05181696,0.010848284,NA,NA,NA
Jordan,JOR,North Africa and Middle East,North Africa and Middle East,female,15-49 years,1948719,1.028073166,0.663938818,0.016132032,1.673391307,2.384315303
Jordan,JOR,North Africa and Middle East,North Africa and Middle East,female,50-69 years,338236,7.349601219,0.973598071,0.300235934,34.46878691,34.50052755
Jordan,JOR,North Africa and Middle East,North Africa and Middle East,female,70+ years,95978,30.90778191,2.33641058,0.775938952,254.5933705,99.47803337
Jordan,JOR,North Africa and Middle East,North Africa and Middle East,male,50-69 years,345903,10.52657754,4.853949213,0.514742396,71.01321826,232.3055407
Jordan,JOR,North Africa and Middle East,North Africa and Middle East,female,5-14 years,842778,0.104412129,0.001744356,NA,NA,NA
Jordan,JOR,North Africa and Middle East,North Africa and Middle East,male,70+ years,87176,38.51813381,12.07879395,1.128971599,346.9402902,722.7583323
Jordan,JOR,North Africa and Middle East,North Africa and Middle East,male,5-14 years,874812,0.183457951,0.00176457,NA,NA,NA
Jordan,JOR,North Africa and Middle East,North Africa and Middle East,male,15-49 years,2080540,3.187431503,2.895814396,0.031674102,4.828154852,19.29768187
Kuwait,KWT,North Africa and Middle East,North Africa and Middle East,male,Under 5,181847.1011,0.013403604,0.03409402,NA,NA,NA
Kuwait,KWT,North Africa and Middle East,North Africa and Middle East,female,Under 5,174658.3651,0.009296717,0.055251371,NA,NA,NA
Kuwait,KWT,North Africa and Middle East,North Africa and Middle East,male,5-14 years,268619,0.070227105,0.004557892,NA,NA,NA
Kuwait,KWT,North Africa and Middle East,North Africa and Middle East,male,15-49 years,1495499,1.811544462,2.275982843,0.056650418,7.530904986,16.84236922
Kuwait,KWT,North Africa and Middle East,North Africa and Middle East,male,50-69 years,221803,8.627779607,3.497275247,0.771419582,65.30153914,118.9497416
Kuwait,KWT,North Africa and Middle East,North Africa and Middle East,female,5-14 years,252386,0.027293666,0.009393356,NA,NA,NA
Kuwait,KWT,North Africa and Middle East,North Africa and Middle East,female,70+ years,16061,42.31036874,1.61279695,3.525955617,272.3718761,95.74942524
Kuwait,KWT,North Africa and Middle East,North Africa and Middle East,male,70+ years,23112,37.64990834,8.593504026,3.19324281,280.9548751,416.2159748
Kuwait,KWT,North Africa and Middle East,North Africa and Middle East,female,15-49 years,1107289,0.516131468,0.248675269,0.035379111,1.666876415,1.123291622
Kuwait,KWT,North Africa and Middle East,North Africa and Middle East,female,50-69 years,159471,6.15972458,0.449916024,0.693601169,29.29645707,17.76958379
Lebanon,LBN,North Africa and Middle East,North Africa and Middle East,male,50-69 years,492604,16.87051699,5.514776421,1.006712137,67.33448827,251.3610292
Lebanon,LBN,North Africa and Middle East,North Africa and Middle East,male,70+ years,153318,24.89185717,12.1611527,3.283274418,396.4887932,908.8295512
Lebanon,LBN,North Africa and Middle East,North Africa and Middle East,female,5-14 years,476559,0.070434004,0.018497548,NA,NA,NA
Lebanon,LBN,North Africa and Middle East,North Africa and Middle East,female,15-49 years,1629982,1.633018474,0.714963562,0.081700415,2.780223622,9.585121006
Lebanon,LBN,North Africa and Middle East,North Africa and Middle East,female,50-69 years,414073,10.44626188,1.411221183,0.866052051,40.0757126,149.9829232
Lebanon,LBN,North Africa and Middle East,North Africa and Middle East,female,70+ years,164016,36.93687613,3.360304981,2.226719698,294.4216132,641.8511737
Lebanon,LBN,North Africa and Middle East,North Africa and Middle East,male,5-14 years,466079,0.157627358,0.019540975,NA,NA,NA
Lebanon,LBN,North Africa and Middle East,North Africa and Middle East,male,15-49 years,1592979,5.1759489,2.68096428,0.085125458,5.564937601,18.35275325
Lebanon,LBN,North Africa and Middle East,North Africa and Middle East,male,Under 5,190464.2618,0.031654429,0.022266057,NA,NA,NA
Lebanon,LBN,North Africa and Middle East,North Africa and Middle East,female,Under 5,181573.9666,0.027939029,0.025781105,NA,NA,NA
Libya,LBY,North Africa and Middle East,North Africa and Middle East,female,Under 5,323229.8306,0.022763629,0.07102945,NA,NA,NA
Libya,LBY,North Africa and Middle East,North Africa and Middle East,male,Under 5,342137.3363,0.02627668,0.073711021,NA,NA,NA
Libya,LBY,North Africa and Middle East,North Africa and Middle East,male,5-14 years,627549,0.144359854,0.025470629,NA,NA,NA
Libya,LBY,North Africa and Middle East,North Africa and Middle East,male,15-49 years,1744555,4.526670818,3.063729309,0.044386286,7.018302858,30.07747582
Libya,LBY,North Africa and Middle East,North Africa and Middle East,female,70+ years,99835,59.87066543,3.468076102,0.848085983,338.2039024,22.60134643
Libya,LBY,North Africa and Middle East,North Africa and Middle East,male,70+ years,80486,56.10233638,12.44772138,1.16368501,386.7234569,1130.759716
Libya,LBY,North Africa and Middle East,North Africa and Middle East,female,5-14 years,596486,0.068480739,0.024189512,NA,NA,NA
Libya,LBY,North Africa and Middle East,North Africa and Middle East,female,15-49 years,1735057,1.520991191,0.689233821,0.044815818,4.237643589,1.290991622
Libya,LBY,North Africa and Middle East,North Africa and Middle East,female,50-69 years,374069,12.50020869,1.615152723,0.40786631,54.30340534,17.93088595
Libya,LBY,North Africa and Middle East,North Africa and Middle East,male,50-69 years,371399,16.06087608,5.963479634,0.536043172,78.40755279,345.0209973
Morocco,MAR,North Africa and Middle East,North Africa and Middle East,male,50-69 years,2669827,21.30004723,16.90768113,0.419911976,61.61397323,246.0569609
Morocco,MAR,North Africa and Middle East,North Africa and Middle East,male,70+ years,624090,70.91594744,34.95609853,1.118841283,412.7227236,628.1709298
Morocco,MAR,North Africa and Middle East,North Africa and Middle East,female,5-14 years,2893375,0.097604243,0.009714343,NA,NA,NA
Morocco,MAR,North Africa and Middle East,North Africa and Middle East,female,15-49 years,9363516,1.52797129,1.529429755,0.029388136,3.56294513,3.468068098
Morocco,MAR,North Africa and Middle East,North Africa and Middle East,female,50-69 years,2691609,13.225984,2.784244134,0.389261004,55.63551677,33.08727464
Morocco,MAR,North Africa and Middle East,North Africa and Middle East,male,5-14 years,3044158,0.164033395,0.010361408,NA,NA,NA
Morocco,MAR,North Africa and Middle East,North Africa and Middle East,female,70+ years,774954,66.72389573,5.051776316,1.139516462,453.7784029,110.4688854
Morocco,MAR,North Africa and Middle East,North Africa and Middle East,male,15-49 years,8895248,5.048492676,11.30530582,0.034209774,3.895317423,21.02351136
Morocco,MAR,North Africa and Middle East,North Africa and Middle East,male,Under 5,1755021.789,0.089273141,0.031950995,NA,NA,NA
Morocco,MAR,North Africa and Middle East,North Africa and Middle East,female,Under 5,1661427.584,0.070364695,0.048298932,NA,NA,NA
Palestine,PSE,North Africa and Middle East,North Africa and Middle East,male,Under 5,362219.9198,0.03056627,0.019382358,NA,NA,NA
Palestine,PSE,North Africa and Middle East,North Africa and Middle East,female,70+ years,43988,52.86716041,1.915927896,0.719240052,328.0310659,82.0738147
Palestine,PSE,North Africa and Middle East,North Africa and Middle East,male,5-14 years,599314,0.177756908,0.004534219,NA,NA,NA
Palestine,PSE,North Africa and Middle East,North Africa and Middle East,male,15-49 years,1191640,4.805196295,3.85889216,0.037507047,8.196266572,35.85960658
Palestine,PSE,North Africa and Middle East,North Africa and Middle East,female,Under 5,345881.2089,0.026329235,0.022969256,NA,NA,NA
Palestine,PSE,North Africa and Middle East,North Africa and Middle East,male,50-69 years,180298,18.33230926,7.078945782,0.53853405,115.6859798,418.8456573
Palestine,PSE,North Africa and Middle East,North Africa and Middle East,male,70+ years,36171,61.17727608,13.68444937,1.107655407,422.5580022,1090.764627
Palestine,PSE,North Africa and Middle East,North Africa and Middle East,female,5-14 years,575026,0.0727334,0.004260124,NA,NA,NA
Palestine,PSE,North Africa and Middle East,North Africa and Middle East,female,15-49 years,1154768,1.590938155,0.406247864,0.022211108,3.471901073,3.648433994
Palestine,PSE,North Africa and Middle East,North Africa and Middle East,female,50-69 years,183820,13.25414196,1.031648662,0.330919102,57.24686198,38.06558671
Oman,OMN,North Africa and Middle East,North Africa and Middle East,male,Under 5,192466.4883,0.121444521,0.004479504,NA,NA,NA
Oman,OMN,North Africa and Middle East,North Africa and Middle East,female,70+ years,31971,54.44815615,1.326991969,2.680754733,344.5154754,42.42972937
Oman,OMN,North Africa and Middle East,North Africa and Middle East,male,50-69 years,255772,16.01284603,4.028801777,1.682486618,68.84737522,95.71941337
Oman,OMN,North Africa and Middle East,North Africa and Middle East,male,70+ years,36965,48.05380595,6.707010471,3.91384383,362.1449228,297.5438256
Oman,OMN,North Africa and Middle East,North Africa and Middle East,female,5-14 years,266099,0.163694676,0.00529838,NA,NA,NA
Oman,OMN,North Africa and Middle East,North Africa and Middle East,female,15-49 years,898526,1.890138628,0.299422891,0.060842694,1.801864346,0.973027363
Oman,OMN,North Africa and Middle East,North Africa and Middle East,female,50-69 years,127663,10.98442881,0.716243176,1.297850031,49.5823333,16.00516407
Oman,OMN,North Africa and Middle East,North Africa and Middle East,male,5-14 years,270103,0.307007122,0.005331285,NA,NA,NA
Oman,OMN,North Africa and Middle East,North Africa and Middle East,male,15-49 years,2218149,5.560359568,1.693488775,0.074814784,3.567492604,6.482772005
Oman,OMN,North Africa and Middle East,North Africa and Middle East,female,Under 5,183479.9419,0.105084803,0.009533432,NA,NA,NA
Qatar,QAT,North Africa and Middle East,North Africa and Middle East,male,50-69 years,126771,21.69484214,3.254039257,1.502423402,41.28139699,62.57434725
Qatar,QAT,North Africa and Middle East,North Africa and Middle East,male,70+ years,11211,53.11164423,9.297273937,7.66423982,335.4462329,301.6883973
Qatar,QAT,North Africa and Middle East,North Africa and Middle East,female,5-14 years,99461,0.166425343,0.003365993,NA,NA,NA
Qatar,QAT,North Africa and Middle East,North Africa and Middle East,female,15-49 years,401972,2.693495117,0.277686422,0.095723465,2.477675116,1.661616625
Qatar,QAT,North Africa and Middle East,North Africa and Middle East,female,50-69 years,39745,9.527337534,0.671842463,1.529435394,34.96614809,11.88625611
Qatar,QAT,North Africa and Middle East,North Africa and Middle East,male,5-14 years,115121,0.416153944,0.003676364,NA,NA,NA
Qatar,QAT,North Africa and Middle East,North Africa and Middle East,male,15-49 years,1303113,8.610398072,0.943530358,0.058094656,1.901824362,4.234796143
Qatar,QAT,North Africa and Middle East,North Africa and Middle East,female,Under 5,57687.52858,0.135335097,0.011302178,NA,NA,NA
Qatar,QAT,North Africa and Middle East,North Africa and Middle East,male,Under 5,60222.87803,0.117453612,0.006647902,NA,NA,NA
Qatar,QAT,North Africa and Middle East,North Africa and Middle East,female,70+ years,5581,35.00515886,2.081591447,7.371032552,396.6889344,36.50092694
Saudi Arabia,SAU,North Africa and Middle East,North Africa and Middle East,male,Under 5,1549632.339,0.011687861,0.058346541,NA,NA,NA
Saudi Arabia,SAU,North Africa and Middle East,North Africa and Middle East,female,70+ years,297609,47.30397486,2.229486381,0.409468112,276.4105564,57.085749
Saudi Arabia,SAU,North Africa and Middle East,North Africa and Middle East,female,5-14 years,2859986,0.072878771,0.017915147,NA,NA,NA
Saudi Arabia,SAU,North Africa and Middle East,North Africa and Middle East,female,15-49 years,7658427.938,0.976108368,0.507358163,0.014996978,2.525798845,0.781957988
Saudi Arabia,SAU,North Africa and Middle East,North Africa and Middle East,female,50-69 years,1334633.063,7.233108772,0.97723123,0.142869612,37.47068113,15.16284247
Saudi Arabia,SAU,North Africa and Middle East,North Africa and Middle East,male,50-69 years,2193697.031,12.97675626,5.677039735,0.275942239,55.69860805,98.22181892
Saudi Arabia,SAU,North Africa and Middle East,North Africa and Middle East,male,70+ years,252001.0156,60.33010432,13.37055874,0.835448464,337.1911822,359.1153538
Saudi Arabia,SAU,North Africa and Middle East,North Africa and Middle East,male,5-14 years,2993424.875,0.143070383,0.019309542,NA,NA,NA
Saudi Arabia,SAU,North Africa and Middle East,North Africa and Middle East,male,15-49 years,10789131,4.109447764,2.310249693,0.02700161,4.767470818,11.56288199
Saudi Arabia,SAU,North Africa and Middle East,North Africa and Middle East,female,Under 5,1506827.842,0.010802737,0.05777207,NA,NA,NA
Sudan,SDN,North Africa and Middle East,North Africa and Middle East,male,50-69 years,1680825,58.66260035,12.16116725,2.335161662,156.462891,99.37182767
Sudan,SDN,North Africa and Middle East,North Africa and Middle East,male,70+ years,363967,132.5440127,15.56063799,5.372839951,572.5784693,325.5694173
Sudan,SDN,North Africa and Middle East,North Africa and Middle East,female,5-14 years,5096713,0.571908913,0.108349661,NA,NA,NA
Sudan,SDN,North Africa and Middle East,North Africa and Middle East,female,15-49 years,9805172,5.611449524,1.760704981,0.154668533,6.360588304,2.555747051
Sudan,SDN,North Africa and Middle East,North Africa and Middle East,female,70+ years,424324,125.2125134,3.746709626,4.660790728,546.3712849,48.46086667
Sudan,SDN,North Africa and Middle East,North Africa and Middle East,female,50-69 years,1786660,40.08442629,2.797575689,2.180848969,112.8054922,30.12629459
Sudan,SDN,North Africa and Middle East,North Africa and Middle East,male,5-14 years,5247558,0.731701994,0.115418197,NA,NA,NA
Sudan,SDN,North Africa and Middle East,North Africa and Middle East,male,15-49 years,9877494,17.57584105,6.424460298,0.165094059,12.68425112,6.877999112
Sudan,SDN,North Africa and Middle East,North Africa and Middle East,female,Under 5,3007354.516,0.318435127,0.268695817,NA,NA,NA
Sudan,SDN,North Africa and Middle East,North Africa and Middle East,male,Under 5,3098808.926,0.227831288,0.282697943,NA,NA,NA
Syria,SYR,North Africa and Middle East,North Africa and Middle East,male,70+ years,210553,60.95706485,11.28413787,0.413979524,478.8986873,748.3227644
